tf,candidate_tier,gene_set_type,query_label,source,term,query_size,term_size,overlap_count,overlap_ratio,fold_enrichment,p_value,overlap_genes,fdr_bh
NFE2L2,primary_lesion_axis,regulon_targets,NFE2L2_regulon_targets,kegg,African trypanosomiasis,458,36,1,0.002183406113537118,2.2198568655992235,0.36462505265670536,PRKCA,0.4368280333808054
NFE2L2,primary_lesion_axis,regulon_targets,NFE2L2_regulon_targets,kegg,Aldosterone-regulated sodium reabsorption,458,37,1,0.002183406113537118,2.159860734096542,0.37258353004992895,PRKCA,0.4441636171038562
NFE2L2,primary_lesion_axis,regulon_targets,NFE2L2_regulon_targets,kegg,Various types of N-glycan biosynthesis,458,39,1,0.002183406113537118,2.049098645168514,0.3882033151364797,MAN1A1,0.46051569736778475
NFE2L2,primary_lesion_axis,regulon_targets,NFE2L2_regulon_targets,kegg,Ferroptosis,458,41,1,0.002183406113537118,1.9491426136968792,0.40343506731398426,TFRC,0.47164872603857094
NFE2L2,primary_lesion_axis,regulon_targets,NFE2L2_regulon_targets,kegg,Homologous recombination,458,41,1,0.002183406113537118,1.9491426136968792,0.40343506731398426,UIMC1,0.47164872603857094
NFE2L2,primary_lesion_axis,regulon_targets,NFE2L2_regulon_targets,kegg,Type I diabetes mellitus,458,41,1,0.002183406113537118,1.9491426136968792,0.40343506731398426,ICA1,0.47164872603857094
NFE2L2,primary_lesion_axis,regulon_targets,NFE2L2_regulon_targets,kegg,Fat digestion and absorption,458,42,1,0.002183406113537118,1.9027344562279058,0.41090844639413215,ABCA1,0.47807617320855755
NFE2L2,primary_lesion_axis,regulon_targets,NFE2L2_regulon_targets,kegg,Basal transcription factors,458,44,1,0.002183406113537118,1.8162465263993648,0.42557611042910437,GTF2A1,0.4927723383915945
NFE2L2,primary_lesion_axis,regulon_targets,NFE2L2_regulon_targets,kegg,ABC transporters,458,45,1,0.002183406113537118,1.7758854924793788,0.4327727113926262,ABCA1,0.4951200069311875
NFE2L2,primary_lesion_axis,regulon_targets,NFE2L2_regulon_targets,kegg,Glycosphingolipid biosynthesis,458,45,1,0.002183406113537118,1.7758854924793788,0.4327727113926262,B4GALT4,0.4951200069311875
NFE2L2,primary_lesion_axis,regulon_targets,NFE2L2_regulon_targets,kegg,Carbohydrate digestion and absorption,458,46,1,0.002183406113537118,1.7372792861211317,0.4398793450008484,CACNA1D,0.4951200069311875
NFE2L2,primary_lesion_axis,regulon_targets,NFE2L2_regulon_targets,kegg,Ether lipid metabolism,458,46,1,0.002183406113537118,1.7372792861211317,0.4398793450008484,PLD1,0.4951200069311875
NFE2L2,primary_lesion_axis,regulon_targets,NFE2L2_regulon_targets,kegg,Proteasome,458,46,1,0.002183406113537118,1.7372792861211317,0.4398793450008484,PSMA1,0.4951200069311875
NFE2L2,primary_lesion_axis,regulon_targets,NFE2L2_regulon_targets,kegg,Type II diabetes mellitus,458,46,1,0.002183406113537118,1.7372792861211317,0.4398793450008484,CACNA1D,0.4951200069311875
NFE2L2,primary_lesion_axis,regulon_targets,NFE2L2_regulon_targets,kegg,Amino sugar and nucleotide sugar metabolism,458,47,1,0.002183406113537118,1.7003158970547245,0.44689713353838434,NPL,0.49838297841607837
NFE2L2,primary_lesion_axis,regulon_targets,NFE2L2_regulon_targets,kegg,Pyruvate metabolism,458,47,1,0.002183406113537118,1.7003158970547245,0.44689713353838434,ME1,0.49838297841607837
NFE2L2,primary_lesion_axis,regulon_targets,NFE2L2_regulon_targets,kegg,"Valine, leucine and isoleucine degradation",458,48,1,0.002183406113537118,1.6648926491994176,0.45382718532038924,ABAT,0.5037898112272211
NFE2L2,primary_lesion_axis,regulon_targets,NFE2L2_regulon_targets,kegg,Malaria,458,49,1,0.002183406113537118,1.630915248195348,0.4606705948660701,TGFB2,0.5067376543526771
NFE2L2,primary_lesion_axis,regulon_targets,NFE2L2_regulon_targets,kegg,Sphingolipid metabolism,458,49,1,0.002183406113537118,1.630915248195348,0.4606705948660701,SGMS1,0.5067376543526771
NFE2L2,primary_lesion_axis,regulon_targets,NFE2L2_regulon_targets,kegg,Arginine and proline metabolism,458,50,1,0.002183406113537118,1.598296943231441,0.46742844307003567,OAT,0.5072541848562718
NFE2L2,primary_lesion_axis,regulon_targets,NFE2L2_regulon_targets,kegg,Cholesterol metabolism,458,50,1,0.002183406113537118,1.598296943231441,0.46742844307003567,ABCA1,0.5072541848562718
NFE2L2,primary_lesion_axis,regulon_targets,NFE2L2_regulon_targets,kegg,Vibrio cholerae infection,458,50,1,0.002183406113537118,1.598296943231441,0.46742844307003567,PRKCA,0.5072541848562718
NFE2L2,primary_lesion_axis,regulon_targets,NFE2L2_regulon_targets,kegg,Cytokine-cytokine receptor interaction,458,293,4,0.008733624454148471,1.0909876745607106,0.5002490780139777,BMPR1A;EDA;LEPR;TGFB2,0.5391017811704593
NFE2L2,primary_lesion_axis,regulon_targets,NFE2L2_regulon_targets,kegg,Spliceosome,458,134,2,0.004366812227074236,1.1927589128592844,0.5012309948898898,HSPA2;SRSF4,0.5391017811704593
NFE2L2,primary_lesion_axis,regulon_targets,NFE2L2_regulon_targets,kegg,Insulin signaling pathway,458,136,2,0.004366812227074236,1.1752183406113537,0.5090891504841284,GRB2;MAP2K1,0.5451308602529162
NFE2L2,primary_lesion_axis,regulon_targets,NFE2L2_regulon_targets,kegg,Viral myocarditis,458,57,1,0.002183406113537118,1.40201486248372,0.51242567413603,ABL1,0.546286401501847
NFE2L2,primary_lesion_axis,regulon_targets,NFE2L2_regulon_targets,kegg,Mineral absorption,458,60,1,0.002183406113537118,1.331914119359534,0.5305294391333127,STEAP2,0.563105808202902
NFE2L2,primary_lesion_axis,regulon_targets,NFE2L2_regulon_targets,kegg,Cytosolic DNA-sensing pathway,458,61,1,0.002183406113537118,1.3100794616651157,0.5364137202662034,NFKB1,0.5668651541677783
NFE2L2,primary_lesion_axis,regulon_targets,NFE2L2_regulon_targets,kegg,Basal cell carcinoma,458,63,1,0.002183406113537118,1.2684896374852705,0.5479624196487295,HHIP,0.5765517632825763
NFE2L2,primary_lesion_axis,regulon_targets,NFE2L2_regulon_targets,kegg,Herpes simplex virus 1 infection,458,493,6,0.013100436681222707,0.9725944887818099,0.5834588766556099,BCL2L1;JAK1;NFKB1;SRSF4;SYK;TAB2,0.6112426326868294
NFE2L2,primary_lesion_axis,regulon_targets,NFE2L2_regulon_targets,kegg,Pertussis,458,76,1,0.002183406113537118,1.0515111468627902,0.616340800414804,NFKB1,0.6407163009672319
NFE2L2,primary_lesion_axis,regulon_targets,NFE2L2_regulon_targets,kegg,RNA transport,458,166,2,0.004366812227074236,0.962829483874362,0.6168880087825,EIF5B;NUP98,0.6407163009672319
NFE2L2,primary_lesion_axis,regulon_targets,NFE2L2_regulon_targets,kegg,Synaptic vesicle cycle,458,78,1,0.002183406113537118,1.024549322584257,0.6259022846849036,CLTC,0.6473006533920798
NFE2L2,primary_lesion_axis,regulon_targets,NFE2L2_regulon_targets,kegg,RNA degradation,458,79,1,0.002183406113537118,1.0115803438173676,0.6305934862185749,CNOT1,0.6493771219782772
NFE2L2,primary_lesion_axis,regulon_targets,NFE2L2_regulon_targets,kegg,Taste transduction,458,85,1,0.002183406113537118,0.9401746724890828,0.6575333093799475,SCN9A,0.6742502579235055
NFE2L2,primary_lesion_axis,regulon_targets,NFE2L2_regulon_targets,kegg,Rheumatoid arthritis,458,89,1,0.002183406113537118,0.8979196310288994,0.6743949181031677,TGFB2,0.6886226589914202
NFE2L2,primary_lesion_axis,regulon_targets,NFE2L2_regulon_targets,kegg,Hematopoietic cell lineage,458,96,1,0.002183406113537118,0.8324463245997088,0.7019337369675036,TFRC,0.7137309426308229
NFE2L2,primary_lesion_axis,regulon_targets,NFE2L2_regulon_targets,kegg,Oxidative phosphorylation,458,119,1,0.002183406113537118,0.671553337492202,0.777074186202238,NDUFV2,0.7868282554851113
NFE2L2,primary_lesion_axis,regulon_targets,NFE2L2_regulon_targets,kegg,Purine metabolism,458,125,1,0.002183406113537118,0.6393187772925764,0.7933488340619251,PDE4B,0.7999600743457745
NFE2L2,primary_lesion_axis,regulon_targets,NFE2L2_regulon_targets,kegg,Ribosome,458,132,1,0.002183406113537118,0.6054155087997882,0.8108434488139483,RPL15,0.8142079444521805
NFE2L2,primary_lesion_axis,regulon_targets,NFE2L2_regulon_targets,kegg,Olfactory transduction,458,421,2,0.004366812227074236,0.37964297938989094,0.9690775215279908,CAMK2D;RGS2,0.9690775215279908
NFE2L2,primary_lesion_axis,intersection_directional,NFE2L2_intersection_directional,kegg,Lipid and atherosclerosis,245,214,13,0.053061224489795916,9.075205035285142,2.621003438543486e-09,ABCA1;CAMK2D;HSP90B1;HSPA2;LYN;NFATC1;NFE2L2;NFKB1;PPARG;PRKCA;RAP1A;RAP1B;TAB2,5.55652728971219e-07
NFE2L2,primary_lesion_axis,intersection_directional,NFE2L2_intersection_directional,kegg,MAPK signaling pathway,245,293,14,0.05714285714285714,7.138176499268648,1.3773001053943489e-08,FGFR2;HSPA2;MAP3K4;MAP3K8;MAP4K4;NFATC1;NFKB1;PDGFC;PRKCA;RAP1A;RAP1B;TAB2;TAOK3;TGFB2,1.2518163780172989e-06
NFE2L2,primary_lesion_axis,intersection_directional,NFE2L2_intersection_directional,kegg,Endocytosis,245,251,13,0.053061224489795916,7.7374258069761765,1.7714382707791966e-08,ACAP2;ACTR3;CLTC;FGFR2;HSPA2;KIF5B;PARD3;RAB31;SMAD2;TFRC;VPS26A;WASL;WIPF1,1.2518163780172989e-06
NFE2L2,primary_lesion_axis,intersection_directional,NFE2L2_intersection_directional,kegg,Pathogenic Escherichia coli infection,245,196,11,0.044897959183673466,8.384235735110371,1.0048673134483932e-07,ABI1;ACTR3;CLDN10;EZR;GNA13;LPAR1;NFKB1;TAB2;WASF3;WASL;WIPF1,5.325796761276485e-06
NFE2L2,primary_lesion_axis,intersection_directional,NFE2L2_intersection_directional,kegg,Pathways in cancer,245,529,17,0.06938775510204082,4.800871879942903,1.2934837845568797e-07,CAMK2D;CTBP2;FGFR2;GNA13;GNG10;HSP90B1;ITGAV;LPAR1;MITF;NFE2L2;NFKB1;PPARG;PRKCA;RUNX1;SMAD2;SMAD4;TGFB2,5.4843712465211705e-06
NFE2L2,primary_lesion_axis,intersection_directional,NFE2L2_intersection_directional,kegg,Regulation of actin cytoskeleton,245,217,11,0.044897959183673466,7.572858083325495,2.7999144344678405e-07,ACTR3;ENAH;EZR;FGFR2;GNA13;ITGAV;ITGB5;LPAR1;PDGFC;RDX;WASL,8.905543999595274e-06
NFE2L2,primary_lesion_axis,intersection_directional,NFE2L2_intersection_directional,kegg,Transcriptional misregulation in cancer,245,173,10,0.04081632653061224,8.635366285242421,2.940509811187119e-07,AFF1;BMP2K;MITF;NFKB1;NFKBIZ;PPARG;REL;RUNX1;SS18;ZEB1,8.905543999595274e-06
NFE2L2,primary_lesion_axis,intersection_directional,NFE2L2_intersection_directional,kegg,Proteoglycans in cancer,245,202,10,0.04081632653061224,7.395635481915538,1.215868162592412e-06,CAMK2D;EZR;FRS2;ITGAV;ITGB5;ITPR2;PRKCA;RDX;SMAD2;TGFB2,3.222050630869892e-05
NFE2L2,primary_lesion_axis,intersection_directional,NFE2L2_intersection_directional,kegg,Osteoclast differentiation,245,125,8,0.0326530612244898,9.561077551020409,2.155429943476557e-06,CYLD;MITF;NFATC1;NFKB1;PPARG;SYK;TAB2;TGFB2,5.0772349779670005e-05
NFE2L2,primary_lesion_axis,intersection_directional,NFE2L2_intersection_directional,kegg,"Parathyroid hormone synthesis, secretion and action",245,106,7,0.02857142857142857,9.865498652291105,7.668758663103919e-06,AKAP13;GNA13;ITPR2;MEF2A;NR4A2;PDE4B;PRKCA,0.00016257768365780307
NFE2L2,primary_lesion_axis,intersection_directional,NFE2L2_intersection_directional,kegg,Rap1 signaling pathway,245,210,9,0.036734693877551024,6.402507288629739,1.3348358484003153e-05,ENAH;FGFR2;LPAR1;PARD3;PDGFC;PRKCA;PRKD3;RAP1A;RAP1B,0.00025725927260078805
NFE2L2,primary_lesion_axis,intersection_directional,NFE2L2_intersection_directional,kegg,Tight junction,245,168,8,0.0326530612244898,7.113896987366376,1.9032932099512598e-05,ACTR3;AMOTL1;CLDN10;EZR;PARD3;RAP1A;RDX;RUNX1,0.0003362484670913892
NFE2L2,primary_lesion_axis,intersection_directional,NFE2L2_intersection_directional,kegg,Salmonella infection,245,249,9,0.036734693877551024,5.399704942217851,5.075744144601851e-05,ABI1;ACTR3;HSP90B1;KIF5B;NFKB1;PIK3C2A;TAB2;WASF3;WASL,0.0008277367374273787
NFE2L2,primary_lesion_axis,intersection_directional,NFE2L2_intersection_directional,kegg,AGE-RAGE signaling pathway in diabetic complications,245,100,6,0.024489795918367346,8.963510204081633,5.964774599876371e-05,NFATC1;NFKB1;PRKCA;SMAD2;SMAD4;TGFB2,0.0009032372965527077
NFE2L2,primary_lesion_axis,intersection_directional,NFE2L2_intersection_directional,kegg,NF-kappa B signaling pathway,245,102,6,0.024489795918367346,8.787755102040816,6.66332438149209e-05,CYLD;EDA;LYN;NFKB1;SYK;TAB2,0.0009417498459175487
NFE2L2,primary_lesion_axis,intersection_directional,NFE2L2_intersection_directional,kegg,Long-term potentiation,245,67,5,0.02040816326530612,11.14864453243984,8.883469009331184e-05,CAMK2D;ITPR2;PRKCA;RAP1A;RAP1B,0.0011770596437363817
NFE2L2,primary_lesion_axis,intersection_directional,NFE2L2_intersection_directional,kegg,MicroRNAs in cancer,245,160,7,0.02857142857142857,6.535892857142858,0.0001081134967771771,EZR;NFKB1;PRKCA;RDX;SPRY2;TGFB2;ZEB1,0.0013482389009859732
NFE2L2,primary_lesion_axis,intersection_directional,NFE2L2_intersection_directional,kegg,Leukocyte transendothelial migration,245,114,6,0.024489795918367346,7.862728249194414,0.0001234591360691806,ARHGAP5;CLDN10;EZR;PRKCA;RAP1A;RAP1B,0.001428455578959788
NFE2L2,primary_lesion_axis,intersection_directional,NFE2L2_intersection_directional,kegg,Human cytomegalovirus infection,245,222,8,0.0326530612244898,5.383489612061041,0.00013549849284468277,AKAP13;GNA13;GNG10;ITGAV;ITPR2;NFATC1;NFKB1;PRKCA,0.001428455578959788
NFE2L2,primary_lesion_axis,intersection_directional,NFE2L2_intersection_directional,kegg,Hepatocellular carcinoma,245,166,7,0.02857142857142857,6.299655765920826,0.00013589874846026546,ARID2;CSNK1A1;NFE2L2;PRKCA;SMAD2;SMAD4;TGFB2,0.001428455578959788
NFE2L2,primary_lesion_axis,intersection_directional,NFE2L2_intersection_directional,kegg,PI3K-Akt signaling pathway,245,351,10,0.04081632653061224,4.256177684749113,0.00014149795829318656,FGFR2;GNG10;HSP90B1;ITGAV;ITGB5;LPAR1;NFKB1;PDGFC;PRKCA;SYK,0.001428455578959788
NFE2L2,primary_lesion_axis,intersection_directional,NFE2L2_intersection_directional,kegg,Chronic myeloid leukemia,245,76,5,0.02040816326530612,9.828410311493018,0.00016183431840858487,CTBP2;NFKB1;RUNX1;SMAD4;TGFB2,0.0015594943410281814
NFE2L2,primary_lesion_axis,intersection_directional,NFE2L2_intersection_directional,kegg,Ras signaling pathway,245,230,8,0.0326530612244898,5.196237799467614,0.00017261158765343276,FGFR2;GNG10;NFKB1;PDGFC;PRKCA;RAP1A;RAP1B;REL,0.0015910285470664236
NFE2L2,primary_lesion_axis,intersection_directional,NFE2L2_intersection_directional,kegg,Platelet activation,245,123,6,0.024489795918367346,7.287406669985067,0.00018713193109446918,GNA13;ITPR2;LYN;RAP1A;RAP1B;SYK,0.0016529987246678111
NFE2L2,primary_lesion_axis,intersection_directional,NFE2L2_intersection_directional,kegg,Calcium signaling pathway,245,239,8,0.0326530612244898,5.000563572709419,0.00022396974898989481,ADRA1A;ASPH;CAMK2D;FGFR2;ITPKB;ITPR2;PDGFC;PRKCA,0.0018992634714343078
NFE2L2,primary_lesion_axis,intersection_directional,NFE2L2_intersection_directional,kegg,Diabetic cardiomyopathy,245,189,7,0.02857142857142857,5.533030990173847,0.00030079724310498433,CAMK2D;NDUFV2;NFKB1;PRKCA;SMAD2;TBC1D4;TGFB2,0.002438061765748421
NFE2L2,primary_lesion_axis,intersection_directional,NFE2L2_intersection_directional,kegg,Apelin signaling pathway,245,136,6,0.024489795918367346,6.590816326530612,0.0003220081577403575,GNA13;GNG10;ITPR2;MEF2A;SMAD2;SMAD4,0.002438061765748421
NFE2L2,primary_lesion_axis,intersection_directional,NFE2L2_intersection_directional,kegg,Yersinia infection,245,136,6,0.024489795918367346,6.590816326530612,0.0003220081577403575,ACTR3;NFATC1;NFKB1;TAB2;WASL;WIPF1,0.002438061765748421
NFE2L2,primary_lesion_axis,intersection_directional,NFE2L2_intersection_directional,kegg,Focal adhesion,245,200,7,0.02857142857142857,5.228714285714285,0.00042275932429914335,ARHGAP5;ITGAV;ITGB5;PDGFC;PRKCA;RAP1A;RAP1B,0.003090516439704083
NFE2L2,primary_lesion_axis,intersection_directional,NFE2L2_intersection_directional,kegg,Fc gamma R-mediated phagocytosis,245,95,5,0.02040816326530612,7.862728249194414,0.00045789494481416693,ACTR3;LYN;PRKCA;SYK;WASF3,0.0032357909433534462
NFE2L2,primary_lesion_axis,intersection_directional,NFE2L2_intersection_directional,kegg,Phosphatidylinositol signaling system,245,96,5,0.02040816326530612,7.780824829931972,0.0004804478999517869,CDS1;ITPKB;ITPR2;PIK3C2A;PRKCA,0.003285643702896091
NFE2L2,primary_lesion_axis,intersection_directional,NFE2L2_intersection_directional,kegg,Prostate cancer,245,97,5,0.02040816326530612,7.700610140963601,0.0005038266986078132,FGFR2;HSP90B1;NFKB1;PDGFC;ZEB1,0.0033378518782767623
NFE2L2,primary_lesion_axis,intersection_directional,NFE2L2_intersection_directional,kegg,Aldosterone synthesis and secretion,245,98,5,0.02040816326530612,7.622032486463973,0.000528050719184385,CAMK2D;ITPR2;NR4A2;PRKCA;PRKD3,0.003392325832336049
NFE2L2,primary_lesion_axis,intersection_directional,NFE2L2_intersection_directional,kegg,Human immunodeficiency virus 1 infection,245,209,7,0.02857142857142857,5.0035543403964455,0.0005494731042637767,AP1S2;GNG10;ITPR2;NFATC1;NFKB1;PRKCA;TAB2,0.0034261264148211963
NFE2L2,primary_lesion_axis,intersection_directional,NFE2L2_intersection_directional,kegg,Long-term depression,245,59,4,0.0163265306122449,10.128260117606365,0.0006679311326104635,GNA13;ITPR2;LYN;PRKCA,0.003966404636950385
NFE2L2,primary_lesion_axis,intersection_directional,NFE2L2_intersection_directional,kegg,Human T-cell leukemia virus 1 infection,245,217,7,0.02857142857142857,4.81909150757077,0.0006859169782110917,ANAPC10;NFATC1;NFKB1;NRP1;SMAD2;SMAD4;TGFB2,0.003966404636950385
NFE2L2,primary_lesion_axis,intersection_directional,NFE2L2_intersection_directional,kegg,C-type lectin receptor signaling pathway,245,104,5,0.02040816326530612,7.182299843014128,0.0006922498658828502,CYLD;ITPR2;NFATC1;NFKB1;SYK,0.003966404636950385
NFE2L2,primary_lesion_axis,intersection_directional,NFE2L2_intersection_directional,kegg,Th17 cell differentiation,245,105,5,0.02040816326530612,7.113896987366375,0.000722946337389991,NFATC1;NFKB1;RUNX1;SMAD2;SMAD4,0.004033279566491528
NFE2L2,primary_lesion_axis,intersection_directional,NFE2L2_intersection_directional,kegg,Hepatitis B,245,161,6,0.024489795918367346,5.567397642286728,0.0007855349555723453,NFATC1;NFKB1;PRKCA;SMAD4;TAB2;TGFB2,0.0042700874508035174
NFE2L2,primary_lesion_axis,intersection_directional,NFE2L2_intersection_directional,kegg,Inflammatory bowel disease,245,63,4,0.0163265306122449,9.485195983155167,0.0008561168646585777,NFATC1;NFKB1;SMAD2;TGFB2,0.004399395146310518
NFE2L2,primary_lesion_axis,intersection_directional,NFE2L2_intersection_directional,kegg,Viral carcinogenesis,245,165,6,0.024489795918367346,5.432430426716141,0.0008923301476007182,GTF2A1;LYN;NFKB1;RBPJ;REL;SYK,0.004399395146310518
NFE2L2,primary_lesion_axis,intersection_directional,NFE2L2_intersection_directional,kegg,Wnt signaling pathway,245,165,6,0.024489795918367346,5.432430426716141,0.0008923301476007182,CAMK2D;CSNK1A1;CTBP2;NFATC1;PRKCA;SMAD4,0.004399395146310518
NFE2L2,primary_lesion_axis,intersection_directional,NFE2L2_intersection_directional,kegg,cGMP-PKG signaling pathway,245,165,6,0.024489795918367346,5.432430426716141,0.0008923301476007182,ADRA1A;GNA13;ITPR2;MEF2A;NFATC1;RGS2,0.004399395146310518
NFE2L2,primary_lesion_axis,intersection_directional,NFE2L2_intersection_directional,kegg,Neurotrophin signaling pathway,245,119,5,0.02040816326530612,6.276967930029154,0.0012679097458660553,CAMK2D;FRS2;NFKB1;RAP1A;RAP1B,0.006109019684627357
NFE2L2,primary_lesion_axis,intersection_directional,NFE2L2_intersection_directional,kegg,Adherens junction,245,71,4,0.0163265306122449,8.416441506179938,0.001339428917626706,PARD3;SMAD4;WASF3;WASL,0.006310198456374705
NFE2L2,primary_lesion_axis,intersection_directional,NFE2L2_intersection_directional,kegg,Gastric acid secretion,245,76,4,0.0163265306122449,7.862728249194415,0.001723174848486496,CAMK2D;EZR;ITPR2;PRKCA,0.007728168416495335
NFE2L2,primary_lesion_axis,intersection_directional,NFE2L2_intersection_directional,kegg,Pancreatic cancer,245,76,4,0.0163265306122449,7.862728249194415,0.001723174848486496,NFKB1;SMAD2;SMAD4;TGFB2,0.007728168416495335
NFE2L2,primary_lesion_axis,intersection_directional,NFE2L2_intersection_directional,kegg,Lysosome,245,128,5,0.02040816326530612,5.83561862244898,0.0017497739810932835,AP1S2;AP3B1;CD164;CLTC;LITAF,0.007728168416495335
NFE2L2,primary_lesion_axis,intersection_directional,NFE2L2_intersection_directional,kegg,Chemokine signaling pathway,245,190,6,0.024489795918367346,4.717636949516648,0.001834864473779649,GNG10;LYN;NFKB1;PARD3;RAP1A;RAP1B,0.007938597315128278
NFE2L2,primary_lesion_axis,intersection_directional,NFE2L2_intersection_directional,kegg,Kaposi sarcoma-associated herpesvirus infection,245,193,6,0.024489795918367346,4.6443058052236434,0.0019851829042186343,GNG10;ITPR2;LYN;NFATC1;NFKB1;SYK,0.008162821569697675
NFE2L2,primary_lesion_axis,intersection_directional,NFE2L2_intersection_directional,kegg,B cell receptor signaling pathway,245,79,4,0.0163265306122449,7.564143632136399,0.0019867751217623707,LYN;NFATC1;NFKB1;SYK,0.008162821569697675
NFE2L2,primary_lesion_axis,intersection_directional,NFE2L2_intersection_directional,kegg,Dopaminergic synapse,245,132,5,0.02040816326530612,5.658781694495979,0.002002201517095656,CAMK2D;GNG10;ITPR2;KIF5B;PRKCA,0.008162821569697675
NFE2L2,primary_lesion_axis,intersection_directional,NFE2L2_intersection_directional,kegg,Fluid shear stress and atherosclerosis,245,136,5,0.02040816326530612,5.492346938775509,0.0022802483906034956,HSP90B1;ITGAV;MEF2A;NFE2L2;NFKB1,0.009120993562413983
NFE2L2,primary_lesion_axis,intersection_directional,NFE2L2_intersection_directional,kegg,Signaling pathways regulating pluripotency of stem cells,245,142,5,0.02040816326530612,5.26027594136246,0.002748586007313687,FGFR2;REST;SMAD2;SMAD4;ZFHX3,0.01079074506575003
NFE2L2,primary_lesion_axis,intersection_directional,NFE2L2_intersection_directional,kegg,Gap junction,245,88,4,0.0163265306122449,6.790538033395177,0.0029426433301031167,ITPR2;LPAR1;PDGFC;PRKCA,0.011342552472397469
NFE2L2,primary_lesion_axis,intersection_directional,NFE2L2_intersection_directional,kegg,Phospholipase D signaling pathway,245,146,5,0.02040816326530612,5.116158792284036,0.0030971525972940867,GNA13;LPAR1;PDGFC;PRKCA;SYK,0.011724934832613328
NFE2L2,primary_lesion_axis,intersection_directional,NFE2L2_intersection_directional,kegg,Phagosome,245,148,5,0.02040816326530612,5.047021511307226,0.0032828954495202605,COLEC12;ITGAV;ITGB5;STX7;TFRC,0.012210067285935005
NFE2L2,primary_lesion_axis,intersection_directional,NFE2L2_intersection_directional,kegg,Gastric cancer,245,149,5,0.02040816326530612,5.0131488837145595,0.0033787129790591834,CSNK1A1;FGFR2;SMAD2;SMAD4;TGFB2,0.012250403260050047
NFE2L2,primary_lesion_axis,intersection_directional,NFE2L2_intersection_directional,kegg,GnRH signaling pathway,245,92,4,0.0163265306122449,6.495297249334517,0.0034535766994228507,CAMK2D;ITPR2;MAP3K4;PRKCA,0.012250403260050047
NFE2L2,primary_lesion_axis,intersection_directional,NFE2L2_intersection_directional,kegg,cAMP signaling pathway,245,216,6,0.024489795918367346,4.149773242630385,0.0034670952622783153,CAMK2D;NFATC1;NFKB1;PDE4B;RAP1A;RAP1B,0.012250403260050047
NFE2L2,primary_lesion_axis,intersection_directional,NFE2L2_intersection_directional,kegg,Oxytocin signaling pathway,245,153,5,0.02040816326530612,4.882086167800453,0.0037821643392658504,CAMK2D;ITPR2;NFATC1;PRKCA;RGS2,0.01314457114630099
NFE2L2,primary_lesion_axis,intersection_directional,NFE2L2_intersection_directional,kegg,Cellular senescence,245,156,5,0.02040816326530612,4.788199895342752,0.004106590254017459,ITPR2;NFATC1;NFKB1;SMAD2;TGFB2,0.014041889255672603
NFE2L2,primary_lesion_axis,intersection_directional,NFE2L2_intersection_directional,kegg,Coronavirus disease,245,228,6,0.024489795918367346,3.931364124597207,0.004507136766693234,NFKB1;NRP1;PRKCA;RPL15;SYK;TAB2,0.015166872929189931
NFE2L2,primary_lesion_axis,intersection_directional,NFE2L2_intersection_directional,kegg,Hippo signaling pathway,245,161,5,0.02040816326530612,4.63949803523894,0.004690735738115836,LATS2;PARD3;SMAD2;SMAD4;TGFB2,0.015538062132508707
NFE2L2,primary_lesion_axis,intersection_directional,NFE2L2_intersection_directional,kegg,Pancreatic secretion,245,101,4,0.0163265306122449,5.916508385532431,0.00481665329125216,ITPR2;PRKCA;RAP1A;RAP1B,0.01570969996531474
NFE2L2,primary_lesion_axis,intersection_directional,NFE2L2_intersection_directional,kegg,Parkinson disease,245,235,6,0.024489795918367346,3.8142596613113326,0.005210998731738946,CAMK2D;ITPR2;KIF5B;NDUFV2;NFE2L2;PSMA1,0.016738359562555403
NFE2L2,primary_lesion_axis,intersection_directional,NFE2L2_intersection_directional,kegg,Protein processing in endoplasmic reticulum,245,168,5,0.02040816326530612,4.446185617103984,0.005604542258764401,DNAJC3;HSP90B1;HSPA2;NFE2L2;RRBP1,0.017733775505344076
NFE2L2,primary_lesion_axis,intersection_directional,NFE2L2_intersection_directional,kegg,Neutrophil extracellular trap formation,245,108,4,0.0163265306122449,5.533030990173848,0.006097455037157539,CLCN5;NFKB1;PRKCA;SYK,0.019009712762902916
NFE2L2,primary_lesion_axis,intersection_directional,NFE2L2_intersection_directional,kegg,HIF-1 signaling pathway,245,109,4,0.0163265306122449,5.482269237970418,0.006297129568808743,CAMK2D;NFKB1;PRKCA;TFRC,0.01934770244329643
NFE2L2,primary_lesion_axis,intersection_directional,NFE2L2_intersection_directional,kegg,Toxoplasmosis,245,110,4,0.0163265306122449,5.432430426716142,0.006501099257101936,HSPA2;NFKB1;TAB2;TGFB2,0.01968904346436586
NFE2L2,primary_lesion_axis,intersection_directional,NFE2L2_intersection_directional,kegg,Cholinergic synapse,245,113,4,0.0163265306122449,5.28820661007766,0.007139164697055695,CAMK2D;GNG10;ITPR2;PRKCA,0.021020873830219545
NFE2L2,primary_lesion_axis,intersection_directional,NFE2L2_intersection_directional,kegg,Glutamatergic synapse,245,113,4,0.0163265306122449,5.28820661007766,0.007139164697055695,GNG10;ITPR2;PRKCA;SLC38A2,0.021020873830219545
NFE2L2,primary_lesion_axis,intersection_directional,NFE2L2_intersection_directional,kegg,Axon guidance,245,181,5,0.02040816326530612,4.126846318637952,0.00762299493499134,CAMK2D;ENAH;NRP1;PARD3;PRKCA,0.022138012687920053
